symbol,financial_currency,currency_flag,periods_available,ebit,total_liabilities,ni_0,ni_1,cfo_0,cfo_1,ta_0,ta_1,ltd_0,ltd_1,ca_0,ca_1,cl_0,cl_1,rev_0,rev_1,cogs_0,cogs_1,shares_0,shares_1,ar_0,ar_1,ppe_net_0,ppe_net_1,ppe_gross_0,ppe_gross_1,dep_0,dep_1,sga_0,sga_1,sti_0,sti_1,error_reason
MAHSEAMLES,INR,OK,5,9420000000.0,8625900000.0,7012700000.0,7774600000.0,9332400000.0,6096300000.0,77390400000.0,70332600000.0,86900000.0,1000000.0,55578400000.0,44347800000.0,3922500000.0,2713100000.0,46743400000.0,52686700000.0,29752800000.0,33173200000.0,133999252.0,133999252.0,5646800000.0,6534800000.0,19341200000.0,18923100000.0,19341200000.0,37878900000.0,1101600000.0,1009200000.0,,1959000000.0,36201300000.0,22426800000.0,
MAITHANALL,INR,OK,5,6480000000.0,7351900000.0,4336500000.0,6301800000.0,-98600000.0,497700000.0,48936500000.0,48489400000.0,41200000.0,0.0,33313500000.0,33667500000.0,5341800000.0,8476900000.0,21725900000.0,18056100000.0,15997700000.0,14223900000.0,29111550.0,29111550.0,1304600000.0,1433500000.0,2892200000.0,3193600000.0,2892200000.0,4729900000.0,231900000.0,232900000.0,,31200000.0,17387400000.0,20048400000.0,
MAJESAUT,INR,OK,4,1326238000.0,272051000.0,916457000.0,68059000.0,-65637000.0,997234000.0,6957158000.0,9225744000.0,0.0,1207863000.0,4927174000.0,3970768000.0,147996000.0,1162154000.0,353892000.0,643143000.0,97832000.0,119544000.0,10397478.0,10397478.0,0.0,6415000.0,1628235000.0,1700715000.0,1750467000.0,1835858000.0,80775000.0,93734000.0,39184000.0,34412000.0,3907363000.0,3277588000.0,
MALLCOM,INR,OK,5,487780000.0,1941094000.0,300426000.0,574349000.0,348990000.0,17003000.0,5124801000.0,4927683000.0,62366000.0,25067000.0,2830104000.0,2859801000.0,1834027000.0,1890982000.0,5396064000.0,4867765000.0,4483318000.0,3968297000.0,6240000.0,6240000.0,861639000.0,840669000.0,2243368000.0,2027601000.0,2243368000.0,2714211000.0,123606000.0,96039000.0,,37359000.0,64571000.0,147698000.0,
MALUPAPER,INR,OK,5,-118082000.0,2064847000.0,-195308000.0,-121317000.0,72517000.0,38197000.0,1809955000.0,1723586000.0,44485000.0,84912000.0,936011000.0,889463000.0,2004871000.0,1681447000.0,3332887000.0,2778882000.0,2315184000.0,1980146000.0,17059250.0,17059250.0,389684000.0,345006000.0,677135000.0,672419000.0,677135000.0,1646199000.0,54993000.0,53283000.0,,74185000.0,34541000.0,25130000.0,
MAMATA,INR,OK,5,204920000.0,825409000.0,150514000.0,407538000.0,24380000.0,721227000.0,2676109000.0,2591430000.0,67749000.0,18560000.0,1552290000.0,1902590000.0,726746000.0,842380000.0,2330018000.0,2545780000.0,1058330000.0,998667000.0,24607800.0,24607800.0,405124000.0,316130000.0,648291000.0,623880000.0,648291000.0,742080000.0,43001000.0,33120000.0,,207460000.0,140006000.0,140630000.0,
MANAKALUCO,INR,OK,5,384537000.0,4086869000.0,75561000.0,60458000.0,397396000.0,9692000.0,5510361000.0,5042564000.0,,473904000.0,3943433000.0,3557575000.0,3248806000.0,3069624000.0,5639067000.0,5091475000.0,4112622000.0,3584681000.0,65534050.0,65534050.0,849075000.0,530331000.0,1541854000.0,1469369000.0,1541854000.0,2019925000.0,97200000.0,83280000.0,,265892000.0,232877000.0,193174000.0,
MANAKCOAT,INR,OK,5,829863000.0,4058488000.0,406875000.0,153882000.0,-88784000.0,299773000.0,7548056000.0,6460133000.0,767836000.0,662317000.0,5558637000.0,4637473000.0,3105915000.0,3345595000.0,8844816000.0,7816276000.0,6577860000.0,6120875000.0,105834050.0,79469050.0,979656000.0,510567000.0,1985653000.0,1808919000.0,1985653000.0,2540263000.0,92210000.0,91238000.0,,430054000.0,345747000.0,247129000.0,
MANAKSIA,INR,OK,5,743103000.0,1154400000.0,523443000.0,559768000.0,-105290000.0,-2752160000.0,8618796000.0,7136433000.0,,,7341235000.0,6488067000.0,999910000.0,1032206000.0,7840913000.0,7310483000.0,6270533000.0,5632131000.0,65534050.0,65534050.0,698975000.0,657435000.0,1044946000.0,536253000.0,1044946000.0,2283197000.0,55232000.0,55186000.0,,72907000.0,3842547000.0,1005855000.0,
MANALIPETC,INR,OK,5,1640000000.0,3144800000.0,1299500000.0,293100000.0,1163200000.0,-189900000.0,15959400000.0,14025100000.0,258900000.0,190000000.0,9548900000.0,6917500000.0,2118600000.0,2088500000.0,10223900000.0,8971200000.0,7784600000.0,6767800000.0,171999229.0,171999229.0,1682800000.0,1169500000.0,4031400000.0,3844600000.0,4031400000.0,5147800000.0,338000000.0,270900000.0,,354400000.0,2480000000.0,1632800000.0,
MANAPPURAM,INR,OK,5,,585021100000.0,10033000000.0,12161500000.0,-202377400000.0,-4665700000.0,745593300000.0,492046930000.0,,,,,,,56602200000.0,64091000000.0,,,939336102.0,846434729.0,,,9965800000.0,10569100000.0,9965800000.0,15860440000.0,3093500000.0,2673700000.0,,1573050000.0,,,
MANBA,INR,OK,5,839602000.0,15694783000.0,453564000.0,378025000.0,-3780779000.0,-3203207000.0,19792388000.0,14659769000.0,15486975000.0,4446557000.0,18273751000.0,14080039000.0,47503000.0,6422368000.0,3134625000.0,2377886000.0,2114481000.0,1578610000.0,50239410.0,50239410.0,,,138410000.0,168964000.0,138410000.0,404156000.0,47191000.0,45928000.0,,31600000.0,892516000.0,1113874000.0,
MANCREDIT,INR,OK,5,224143000.0,3441850000.0,153065000.0,130676000.0,-1141492000.0,-493603000.0,5168811000.0,3494021000.0,3288826000.0,651953000.0,4767637000.0,2525739000.0,73690000.0,1426137000.0,699008000.0,495762000.0,410176000.0,254339000.0,21113986.0,19563986.0,0.0,0.0,41560000.0,15067000.0,41560000.0,45436000.0,16814000.0,12355000.0,,12391000.0,252232000.0,145192000.0,
MANGALAM,INR,OK,5,-323630000.0,2119103000.0,-444000000.0,67207000.0,41776000.0,425941000.0,3149693000.0,3664217000.0,74976000.0,92328000.0,1557115000.0,1989837000.0,1965804000.0,1915994000.0,2321327000.0,3175760000.0,1568757000.0,1673675000.0,15828248.0,15828248.0,402971000.0,390729000.0,1259889000.0,1355117000.0,1259889000.0,2466149000.0,182231000.0,166070000.0,,179681000.0,31689000.0,54857000.0,
MANGLMCEM,INR,OK,5,1582320000.0,14478521000.0,1289503000.0,450631000.0,939682000.0,1876340000.0,24251444000.0,21662273000.0,2752548000.0,1942315000.0,7159433000.0,7333382000.0,9910210000.0,8976454000.0,17584061000.0,16809878000.0,2725175000.0,3084180000.0,27497298.0,27497298.0,374494000.0,397196000.0,13396606000.0,13288440000.0,13396606000.0,18661869000.0,808510000.0,786370000.0,3996715000.0,3833204000.0,2298228000.0,1669904000.0,
MANINDS,INR,OK,5,3889700000.0,29340700000.0,1704800000.0,1531700000.0,4722100000.0,730900000.0,50206100000.0,37791457000.0,2401500000.0,1384809000.0,35330900000.0,27505709000.0,25973600000.0,19849398000.0,35639000000.0,35053500000.0,22286200000.0,27348300000.0,75009571.0,64735188.0,10097800000.0,8958890000.0,11192900000.0,8079530000.0,11192900000.0,12411931000.0,789200000.0,452500000.0,,2487370000.0,5588500000.0,259486000.0,
MANINFRA,INR,OK,5,2951092000.0,4649270000.0,2005810000.0,2827185000.0,-496957000.0,1329875000.0,27779426000.0,21774404000.0,177659000.0,0.0,23438297000.0,19030074000.0,4224927000.0,3174050000.0,6304614000.0,11080685000.0,2898602000.0,5248481000.0,403666505.0,375289565.0,713951000.0,870473000.0,529285000.0,412390000.0,529285000.0,812728000.0,124062000.0,83163000.0,,179477000.0,6293012000.0,3164941000.0,
MANKIND,INR,OK,4,29660800000.0,115184800000.0,19129300000.0,19909600000.0,31212900000.0,24133800000.0,280795300000.0,277595300000.0,28212300000.0,55261900000.0,69542000000.0,69882700000.0,65072500000.0,56635600000.0,142776400000.0,122074400000.0,41495800000.0,35691800000.0,412828328.0,412578527.0,17295100000.0,15383400000.0,37139400000.0,32591700000.0,51285800000.0,44237300000.0,8861800000.0,6212200000.0,15005400000.0,13720700000.0,18041600000.0,20777800000.0,
MANOMAY,INR,OK,5,567970000.0,5051989000.0,196415000.0,192527000.0,259380000.0,41547000.0,6761614000.0,6179625000.0,1666843000.0,1859173000.0,4544140000.0,3873906000.0,3322650000.0,2772733000.0,7107033000.0,6969173000.0,4246918000.0,4044055000.0,18048735.0,18048735.0,1797290000.0,1411386000.0,2002729000.0,2087218000.0,2002729000.0,2725159000.0,290826000.0,293997000.0,,291830000.0,52706000.0,15624000.0,
MANORAMA,INR,OK,5,3360567000.0,5173784000.0,2149404000.0,1097895000.0,2504177000.0,-568974000.0,11895297000.0,9833219000.0,328124000.0,428539000.0,9236458000.0,7901836000.0,4732325000.0,4736187000.0,13667389000.0,7708419000.0,7433261000.0,3976756000.0,59708530.0,59599050.0,624913000.0,1017282000.0,2124352000.0,1834388000.0,2124352000.0,2450557000.0,256515000.0,221339000.0,,407090000.0,845985000.0,951990000.0,
MANYAVAR,INR,OK,5,5522770000.0,8883810000.0,3755430000.0,3884720000.0,4814440000.0,3886010000.0,28527170000.0,27465750000.0,,,13896750000.0,16063420000.0,3782460000.0,4003480000.0,14354790000.0,13864830000.0,4219820000.0,3691130000.0,242973103.0,242944009.0,6511570000.0,6186120000.0,4930280000.0,5265800000.0,4930280000.0,10622730000.0,1695360000.0,1530610000.0,,1163590000.0,5311340000.0,7088310000.0,
MAPMYINDIA,INR,OK,5,1907500000.0,1308100000.0,1341600000.0,1471900000.0,933300000.0,1170600000.0,10360400000.0,9417500000.0,,,5667100000.0,5586500000.0,1152900000.0,1353700000.0,4741000000.0,4632500000.0,1511200000.0,1402500000.0,54761056.0,54420075.0,1764100000.0,1330000000.0,414000000.0,326100000.0,414000000.0,538900000.0,304200000.0,195800000.0,,424600000.0,2835800000.0,2975800000.0,
MARATHON,INR,OK,5,2596726000.0,4298872000.0,2029563000.0,1865502000.0,-541601000.0,-253139000.0,27596278000.0,20974626000.0,857426000.0,3779125000.0,16354001000.0,10929088000.0,3360957000.0,5082286000.0,4961156000.0,5801353000.0,3139951000.0,3565190000.0,67420546.0,51208140.0,572457000.0,952904000.0,141590000.0,115884000.0,,,16127000.0,36439000.0,,,3346957000.0,767778000.0,
MARICO,INR,OK,5,23150000000.0,55810000000.0,17620000000.0,16290000000.0,20840000000.0,13630000000.0,100750000000.0,83320000000.0,0.0,,58600000000.0,50770000000.0,41010000000.0,24550000000.0,135480000000.0,107330000000.0,79440000000.0,56880000000.0,1295647582.0,1293906247.0,13040000000.0,12710000000.0,12390000000.0,10070000000.0,20970000000.0,17250000000.0,2020000000.0,1780000000.0,18970000000.0,16650000000.0,20360000000.0,18290000000.0,
MARINE,INR,OK,5,947736000.0,3887761000.0,583692000.0,384322000.0,-160641000.0,554405000.0,8904453000.0,7246640000.0,198773000.0,208251000.0,7561954000.0,6123132000.0,3574115000.0,2860375000.0,8769351000.0,7670953000.0,7044617000.0,6303348000.0,,132665250.0,4277320000.0,3308363000.0,645216000.0,560105000.0,645216000.0,958560000.0,147741000.0,155658000.0,,218906000.0,1486856000.0,851778000.0,
MARKOLINES,INR,OK,5,406138000.0,1366640000.0,262294000.0,227176000.0,62407000.0,-162696000.0,3392726000.0,3159021000.0,100604000.0,191379000.0,2116477000.0,2633882000.0,1261068000.0,1195705000.0,3484880000.0,3074322000.0,790987000.0,1124520000.0,22040920.0,22004520.0,1435045000.0,1839351000.0,304775000.0,314601000.0,304775000.0,565625000.0,70388000.0,75014000.0,,46801000.0,,,
MARKSANS,INR,OK,5,5846800000.0,8082220000.0,4179000000.0,3805750000.0,4581250000.0,2066640000.0,38609020000.0,32396320000.0,,,27227400000.0,22041210000.0,5270900000.0,4773390000.0,29509380000.0,26228450000.0,12772790000.0,11437420000.0,453163746.0,453163746.0,6445660000.0,5400430000.0,9406580000.0,8998490000.0,9406580000.0,12509450000.0,986320000.0,833860000.0,,2812020000.0,3604400000.0,2087720000.0,
MARSONS,INR,OK,5,436152000.0,731649000.0,463251000.0,280208000.0,16178000.0,-368090000.0,2907782000.0,1524365000.0,5997000.0,0.0,1931542000.0,1009467000.0,725652000.0,299301000.0,2454254000.0,1683622000.0,1924331000.0,1286332000.0,172100000.0,172100000.0,1073378000.0,682835000.0,648955000.0,141948000.0,648955000.0,141948000.0,7523000.0,3707000.0,,,34633000.0,9474000.0,
MARUTI,INR,OK,5,193572000000.0,417247000000.0,146795000000.0,145002000000.0,190999000000.0,161800000000.0,1488810000000.0,1319718000000.0,,,389574000000.0,295242000000.0,364802000000.0,305705000000.0,1803501000000.0,1505556000000.0,1322868000000.0,1071159000000.0,314402574.0,314402574.0,53420000000.0,65397000000.0,434257000000.0,413491000000.0,434257000000.0,779071000000.0,67417000000.0,56082000000.0,,63052000000.0,172789000000.0,113366000000.0,
MASFIN,INR,OK,5,4475000000.0,107101700000.0,3712100000.0,3103800000.0,-17867700000.0,-11231700000.0,137466000000.0,121990100000.0,103140700000.0,51820400000.0,121285800000.0,73097800000.0,568400000.0,43572900000.0,17601800000.0,14455200000.0,12032700000.0,9643600000.0,181453377.0,181453377.0,55400000.0,46700000.0,1933900000.0,1152200000.0,1933900000.0,1295000000.0,72400000.0,56000000.0,,291100000.0,7803600000.0,16581100000.0,
MASTEK,INR,OK,5,5532400000.0,13169800000.0,4040000000.0,3759300000.0,5416900000.0,3963900000.0,43088300000.0,38618800000.0,2254800000.0,3792300000.0,21143400000.0,18258500000.0,9803100000.0,9384500000.0,36987500000.0,34552300000.0,19726000000.0,18590300000.0,30997340.0,30939894.0,5798400000.0,7376100000.0,727600000.0,841100000.0,727600000.0,3095800000.0,726100000.0,751200000.0,,8178700000.0,2512000000.0,1613200000.0,
MASTERTR,INR,OK,5,2318500000.0,14256700000.0,1260900000.0,1312400000.0,3111800000.0,-370800000.0,22442800000.0,19528800000.0,2278700000.0,8420000.0,20469000000.0,17934500000.0,9868700000.0,13060690000.0,5757700000.0,5838400000.0,1731400000.0,1604100000.0,123016000.0,112266000.0,1841000000.0,1605580000.0,139300000.0,148000000.0,,509020000.0,43200000.0,37400000.0,,,17368700000.0,1084540000.0,
MATRIMONY,INR,OK,5,479500000.0,2339500000.0,341700000.0,452800000.0,754200000.0,568600000.0,4404200000.0,4606800000.0,,,2746200000.0,2984100000.0,1972000000.0,1827700000.0,4599900000.0,4558400000.0,,,20670293.0,21563422.0,10100000.0,4300000.0,633000000.0,656700000.0,633000000.0,1187600000.0,269900000.0,292600000.0,1842100000.0,1884200000.0,2630300000.0,2547100000.0,
MAXESTATES,INR,OK,5,886668000.0,92760253000.0,156926000.0,264301000.0,-6156479000.0,2250050000.0,124372040000.0,72460542000.0,23065284000.0,14696634000.0,85277098000.0,42181483000.0,47804235000.0,21071607000.0,1994528000.0,1604876000.0,38411000.0,45450000.0,163445483.0,161000084.0,122660000.0,145025000.0,145842000.0,155528000.0,145842000.0,197602000.0,324124000.0,340966000.0,693589000.0,383935000.0,11490761000.0,14545396000.0,
MAXHEALTH,INR,OK,5,18906200000.0,64843100000.0,14424100000.0,10758800000.0,16333200000.0,14379600000.0,172309400000.0,152144800000.0,24386600000.0,22700600000.0,19447900000.0,15925700000.0,21869400000.0,18061700000.0,82254300000.0,69103600000.0,17899100000.0,14768900000.0,973135041.0,972142053.0,9697500000.0,6873100000.0,76736600000.0,64962200000.0,94689300000.0,80526300000.0,4465300000.0,3594200000.0,21957000000.0,18222500000.0,26300000.0,1100000.0,
MAXIND,INR,OK,5,-1071800000.0,2609500000.0,-1218500000.0,-1403900000.0,-947200000.0,-1276000000.0,6692500000.0,6328519000.0,10900000.0,9382000.0,3805600000.0,2605245000.0,1617100000.0,1652513000.0,1905600000.0,1454900000.0,527300000.0,327200000.0,52522862.0,46146883.0,371000000.0,221997000.0,1828300000.0,1742504000.0,1828300000.0,2576047000.0,251000000.0,188200000.0,565200000.0,535900000.0,841200000.0,1213318000.0,
MAYURUNIQ,INR,OK,5,2603766000.0,1294480000.0,1917400000.0,1492894000.0,1331527000.0,1569381000.0,12619495000.0,10546437000.0,3279000.0,25389000.0,8393657000.0,6741309000.0,1125934000.0,867854000.0,9670180000.0,8801375000.0,5284447000.0,5041274000.0,43452600.0,43452600.0,2093809000.0,1823185000.0,2152345000.0,2230653000.0,2152345000.0,4029059000.0,293588000.0,287033000.0,,411064000.0,2684119000.0,1785732000.0,
MAZDOCK,INR,OK,5,33083600000.0,174737400000.0,25833800000.0,24135100000.0,-28907300000.0,21020500000.0,274577500000.0,287077200000.0,720300000.0,,222550400000.0,247138100000.0,158555300000.0,198230300000.0,130063100000.0,114318800000.0,83563900000.0,70033200000.0,403380000.0,403380000.0,26056900000.0,10672100000.0,22938300000.0,15774600000.0,22938300000.0,21234200000.0,966700000.0,1152000000.0,,877300000.0,107774700000.0,108640000000.0,
MBAPL,INR,OK,5,2064185000.0,11327328000.0,1501824000.0,574756000.0,-1273784000.0,962068000.0,16824324000.0,9455817000.0,4048848000.0,850466000.0,9107130000.0,5098667000.0,6333782000.0,3509744000.0,18669803000.0,10591670000.0,13694036000.0,7198606000.0,438134700.0,438134700.0,4263295000.0,2562786000.0,7136085000.0,3886552000.0,7136085000.0,5484198000.0,369449000.0,339862000.0,,971287000.0,323968000.0,205626000.0,
MBEL,INR,OK,5,1409816000.0,5035233000.0,926358000.0,770475000.0,-308760000.0,331990000.0,11606220000.0,8492140000.0,0.0,542130000.0,9387586000.0,6614120000.0,4898218000.0,4782750000.0,12597219000.0,9885543000.0,8459223000.0,6752176900.0,57148215.0,57148215.0,2391365000.0,1923570000.0,1901742000.0,1753460000.0,1901742000.0,2954780000.0,150582000.0,125175000.0,,102150000.0,1841172000.0,,
MCCHRLS-B,INR,OK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,empty balance_sheet or financials from yfinance
MCL,INR,OK,4,52992000.0,311126000.0,46877000.0,12272000.0,32177000.0,-13136000.0,768220000.0,640874000.0,21806000.0,32098000.0,629830000.0,506284000.0,284564000.0,195980000.0,1246725000.0,355000000.0,1125931000.0,338600000.0,27142800.0,27142800.0,108864000.0,51438000.0,119464000.0,128201000.0,136101000.0,128201000.0,16636000.0,18455000.0,30214000.0,13395000.0,1177000.0,1108000.0,
MCLOUD,INR,OK,5,1718727000.0,4664022000.0,1142319000.0,1026906000.0,920242000.0,1430369000.0,11531900000.0,8889322000.0,1625749000.0,1166707000.0,5515979000.0,3901581000.0,2764747000.0,2346141000.0,6978764000.0,5972360000.0,4020721000.0,3161899000.0,589067120.0,584395120.0,3523971000.0,2788679000.0,1182455000.0,998299000.0,1182455000.0,2330260000.0,507821000.0,424535000.0,,259487000.0,850698000.0,62128000.0,
MCX,INR,OK,5,16906900000.0,46526900000.0,13315500000.0,5600400000.0,30347200000.0,9501300000.0,75006300000.0,43251700000.0,,,41518400000.0,26615200000.0,31697400000.0,14225400000.0,23020000000.0,11126600000.0,3928100000.0,3063700000.0,254514090.0,254514090.0,639800000.0,287600000.0,2651300000.0,2312000000.0,2651300000.0,3122200000.0,780400000.0,637500000.0,,152900000.0,32017800000.0,11284500000.0,
MEDANTA,INR,OK,5,7941310000.0,19207290000.0,5564600000.0,4814370000.0,7143910000.0,6237590000.0,59050040000.0,47662300000.0,6011160000.0,2641000000.0,16749200000.0,15331230000.0,6271310000.0,6188170000.0,44102660000.0,36923450000.0,9968010000.0,8796690000.0,268698932.0,268587382.0,4111850000.0,2918560000.0,39109190000.0,30360590000.0,39109190000.0,40861930000.0,2225400000.0,1937480000.0,6579680000.0,4973430000.0,10350540000.0,8205210000.0,
MEDIASSIST,INR,OK,5,1017640000.0,5200620000.0,878890000.0,908790000.0,1180710000.0,1380860000.0,13724620000.0,11582270000.0,0.0,133240000.0,5851790000.0,7513780000.0,4376410000.0,5042590000.0,9047670000.0,7233210000.0,3940720000.0,3058630000.0,74609427.0,70522564.0,2866820000.0,2213580000.0,937080000.0,840090000.0,937080000.0,1997820000.0,771250000.0,557820000.0,,953080000.0,2002550000.0,3545770000.0,
MEDICAMEQ,INR,OK,5,154818000.0,964384000.0,96413000.0,71082000.0,-331723000.0,-81588000.0,3719884000.0,2971505000.0,61526000.0,37343000.0,2237341000.0,1645493000.0,879196000.0,781618000.0,1977697000.0,1625472000.0,1017719000.0,846180000.0,13562815.0,12714600.0,818281000.0,688997000.0,840921000.0,863622000.0,840921000.0,1370299000.0,72185000.0,69101000.0,,132648000.0,,,
MEDICO,INR,OK,5,198659000.0,779288000.0,131152000.0,100932000.0,58742000.0,48921000.0,1534033000.0,1197993000.0,2863000.0,0.0,1289176000.0,966751000.0,776426000.0,569615000.0,2063773000.0,1509406000.0,1513276000.0,1083296000.0,82984000.0,82984000.0,819924000.0,571807000.0,229491000.0,216749000.0,229491000.0,444034000.0,30946000.0,30301000.0,,106757000.0,18495000.0,14506000.0,
MEDPLUS,INR,OK,5,3958230000.0,19578720000.0,2196490000.0,1503220000.0,4955810000.0,5404290000.0,39325260000.0,33600950000.0,,,20686500000.0,18435160000.0,6892910000.0,5765940000.0,68924660000.0,61360530000.0,50846070000.0,46406610000.0,120003381.0,119638946.0,269590000.0,79560000.0,15771780000.0,12623850000.0,15771780000.0,20053080000.0,2828680000.0,2498430000.0,,1325200000.0,4145360000.0,3537980000.0,
